  -4.24  -4.24  11.40
  -3.81  -4.64  11.17
  -3.33  -4.99  10.91
  -2.83  -5.29  10.61
  -2.30  -5.54  10.29
  -1.74  -5.74   9.94
  -1.17  -5.88   9.60
  -0.59  -5.97   9.27
   0.00  -6.00   8.94
   0.59  -5.97   8.62
   1.17  -5.88   8.32
   1.74  -5.74   8.06
   2.30  -5.54   7.82
   2.83  -5.29   7.59
   3.33  -4.99   7.38
   3.81  -4.64   7.19
   4.24  -4.24   7.04
   4.64  -3.81   6.90
   4.99  -3.33   6.77
   5.29  -2.83   6.66
   5.54  -2.30   6.55
   5.74  -1.74   6.44
   5.88  -1.17   6.35
   5.97  -0.59   6.29
   6.00   0.00   6.24
   6.97   0.69   5.42
   6.87   1.37   5.42
   6.70   2.03   5.42
   6.47   2.68   5.41
   6.17   3.30   5.41
   5.82   3.89   5.39
   5.41   4.44   5.37
   4.95   4.95   5.34
   4.44   5.41   5.30
   3.89   5.82   5.27
   3.30   6.17   5.24
   2.68   6.47   5.22
   2.03   6.70   5.20
   1.37   6.87   5.22
   0.69   6.97   5.25
   0.00   7.00   5.31
  -0.69   6.97   5.40
  -1.37   6.87   5.53
  -2.03   6.70   5.69
  -2.68   6.47   5.86
  -3.30   6.17   6.04
  -3.89   5.82   6.22
  -4.44   5.41   6.42
  -4.95   4.95   6.64
  -5.41   4.44   6.90
  -5.82   3.89   7.20
  -6.17   3.30   7.52
  -6.47   2.68   7.86
  -6.70   2.03   8.23
  -6.87   1.37   8.59
  -6.97   0.69   8.94
  -7.00   0.00   9.28
  -6.97  -0.69   9.61
  -6.87  -1.37   9.88
  -6.70  -2.03  10.09
  -6.47  -2.68  10.24
  -6.17  -3.30  10.32
  -5.82  -3.89  10.30
  -5.41  -4.44  10.19
  -4.95  -4.95  10.01
  -4.44  -5.41   9.76
  -3.89  -5.82   9.46
  -3.30  -6.17   9.11
  -2.68  -6.47   8.76
  -2.03  -6.70   8.41
  -1.37  -6.87   8.06
  -0.69  -6.97   7.70
   0.00  -7.00   7.38
   0.69  -6.97   7.08
   1.37  -6.87   6.80
   2.03  -6.70   6.57
   2.68  -6.47   6.37
   3.30  -6.17   6.20
   3.89  -5.82   6.05
   4.44  -5.41   5.93
   4.95  -4.95   5.83
   5.41  -4.44   5.74
   5.82  -3.89   5.64
   6.17  -3.30   5.57
   6.47  -2.68   5.52
   6.70  -2.03   5.48
   6.87  -1.37   5.45
   6.97  -0.69   5.43
   7.00   0.00   5.42
   7.96   0.78   4.74
   7.85   1.56   4.77
   7.66   2.32   4.80
   7.39   3.06   4.81
   7.06   3.77   4.81
   6.65   4.44   4.80
   6.18   5.08   4.76
   5.66   5.66   4.71
   5.08   6.18   4.65
   4.44   6.65   4.58
   3.77   7.06   4.51
   3.06   7.39   4.44
   2.32   7.66   4.38
   1.56   7.85   4.34
   0.78   7.96   4.32
   0.00   8.00   4.33
  -0.78   7.96   4.36
  -1.56   7.85   4.43
  -2.32   7.66   4.52
  -3.06   7.39   4.63
  -3.77   7.06   4.78
  -4.44   6.65   4.91
  -5.08   6.18   5.05
  -5.66   5.66   5.19
  -6.18   5.08   5.37
  -6.65   4.44   5.59
  -7.06   3.77   5.86
  -7.39   3.06   6.19
  -7.66   2.32   6.52
  -7.85   1.56   6.86
  -7.96   0.78   7.22
  -8.00   0.00   7.60
  -7.96  -0.78   7.93
  -7.85  -1.56   8.22
  -7.66  -2.32   8.45
  -7.39  -3.06   8.63
  -7.06  -3.77   8.74
  -6.65  -4.44   8.71
  -6.18  -5.08   8.54
  -5.66  -5.66   8.30
  -5.08  -6.18   8.02
  -4.44  -6.65   7.69
  -3.77  -7.06   7.33
  -3.06  -7.39   6.94
  -2.32  -7.66   6.59
  -1.56  -7.85   6.27
  -0.78  -7.96   5.94
   0.00  -8.00   5.66
   0.78  -7.96   5.42
   1.56  -7.85   5.21
   2.32  -7.66   5.04
   3.06  -7.39   4.90
   3.77  -7.06   4.77
   4.44  -6.65   4.69
   5.08  -6.18   4.64
   5.66  -5.66   4.62
   6.18  -5.08   4.61
   6.65  -4.44   4.60
   7.06  -3.77   4.60
   7.39  -3.06   4.61
   7.66  -2.32   4.63
   7.85  -1.56   4.65
   7.96  -0.78   4.67
   8.00   0.00   4.70
   8.96   0.88   4.14
   8.83   1.76   4.21
   8.61   2.61   4.27
   8.31   3.44   4.31
   7.94   4.24   4.32
   7.48   5.00   4.30
   6.96   5.71   4.26
   6.36   6.36   4.19
   5.71   6.96   4.10
   5.00   7.48   3.98
   4.24   7.94   3.86
   3.44   8.31   3.74
   2.61   8.61   3.62
   1.76   8.83   3.53
   0.88   8.96   3.46
   0.00   9.00   3.42
  -0.88   8.96   3.40
  -1.76   8.83   3.42
  -2.61   8.61   3.45
  -3.44   8.31   3.50
  -4.24   7.94   3.55
  -5.00   7.48   3.60
  -5.71   6.96   3.65
  -6.36   6.36   3.70
  -6.96   5.71   3.78
  -7.48   5.00   3.91
  -7.94   4.24   4.14
  -8.31   3.44   4.40
  -8.61   2.61   4.69
  -8.83   1.76   5.00
  -8.96   0.88   5.34
  -9.00   0.00   5.72
  -8.96  -0.88   6.05
  -8.83  -1.76   6.35
  -8.61  -2.61   6.61
  -8.31  -3.44   6.84
  -7.94  -4.24   6.94
  -7.48  -5.00   6.90
  -6.96  -5.71   6.71
  -6.36  -6.36   6.40
  -5.71  -6.96   6.06
  -5.00  -7.48   5.70
  -4.24  -7.94   5.33
  -3.44  -8.31   4.95
  -2.61  -8.61   4.64
  -1.76  -8.83   4.38
  -0.88  -8.96   4.14
   0.00  -9.00   3.91
   0.88  -8.96   3.74
   1.76  -8.83   3.60
   2.61  -8.61   3.50
   3.44  -8.31   3.44
   4.24  -7.94   3.42
   5.00  -7.48   3.44
   5.71  -6.96   3.48
   6.36  -6.36   3.54
   6.96  -5.71   3.61
   7.48  -5.00   3.68
   7.94  -4.24   3.74
   8.31  -3.44   3.81
   8.61  -2.61   3.87
   8.83  -1.76   3.94
   8.96  -0.88   4.01
   9.00   0.00   4.07
   9.95   0.98   3.62
   9.81   1.95   3.73
   9.57   2.90   3.83
   9.24   3.83   3.89
   8.82   4.71   3.92
   8.31   5.56   3.90
   7.73   6.34   3.85
   7.07   7.07   3.76
   6.34   7.73   3.63
   5.56   8.31   3.47
   4.71   8.82   3.29
   3.83   9.24   3.11
   2.90   9.57   2.93
   1.95   9.81   2.77
   0.98   9.95   2.65
   0.00  10.00   2.57
  -0.98   9.95   2.52
  -1.95   9.81   2.49
  -2.90   9.57   2.48
  -3.83   9.24   2.48
  -4.71   8.82   2.47
  -5.56   8.31   2.44
  -6.34   7.73   2.40
  -7.07   7.07   2.35
  -7.73   6.34   2.31
  -8.31   5.56   2.32
  -8.82   4.71   2.43
  -9.24   3.83   2.62
  -9.57   2.90   2.85
  -9.81   1.95   3.12
  -9.95   0.98   3.46
 -10.00   0.00   3.78
  -9.95  -0.98   4.09
  -9.81  -1.95   4.40
  -9.57  -2.90   4.69
  -9.24  -3.83   4.94
  -8.82  -4.71   5.04
  -8.31  -5.56   4.97
  -7.73  -6.34   4.76
  -7.07  -7.07   4.43
  -6.34  -7.73   4.00
  -5.56  -8.31   3.62
  -4.71  -8.82   3.25
  -3.83  -9.24   2.90
  -2.90  -9.57   2.66
  -1.95  -9.81   2.49
  -0.98  -9.95   2.37
   0.00 -10.00   2.28
   0.98  -9.95   2.19
   1.95  -9.81   2.10
   2.90  -9.57   2.07
   3.83  -9.24   2.08
   4.71  -8.82   2.17
   5.56  -8.31   2.28
   6.34  -7.73   2.42
   7.07  -7.07   2.58
   7.73  -6.34   2.72
   8.31  -5.56   2.86
   8.82  -4.71   2.98
   9.24  -3.83   3.10
   9.57  -2.90   3.20
   9.81  -1.95   3.30
   9.95  -0.98   3.40
  10.00   0.00   3.51
  10.95   1.08   3.15
  10.79   2.15   3.32
  10.53   3.19   3.46
  10.16   4.21   3.56
   9.70   5.19   3.60
   9.15   6.11   3.59
   8.50   6.98   3.52
   7.78   7.78   3.40
   6.98   8.50   3.23
   6.11   9.15   3.02
   5.19   9.70   2.78
   4.21  10.16   2.53
   3.19  10.53   2.27
   2.15  10.79   2.05
   1.08  10.95   1.89
   0.00  11.00   1.78
  -1.08  10.95   1.69
  -2.15  10.79   1.63
  -3.19  10.53   1.60
  -4.21  10.16   1.56
  -5.19   9.70   1.51
  -6.11   9.15   1.42
  -6.98   8.50   1.28
  -7.78   7.78   1.12
  -8.50   6.98   0.96
  -9.15   6.11   0.92
  -9.70   5.19   0.96
 -10.16   4.21   1.06
 -10.53   3.19   1.23
 -10.79   2.15   1.45
 -10.95   1.08   1.74
 -11.00   0.00   2.01
 -10.95  -1.08   2.27
 -10.79  -2.15   2.54
 -10.53  -3.19   2.82
 -10.16  -4.21   3.08
  -9.70  -5.19   3.16
  -9.15  -6.11   3.07
  -8.50  -6.98   2.82
  -7.78  -7.78   2.45
  -6.98  -8.50   2.01
  -6.11  -9.15   1.66
  -5.19  -9.70   1.39
  -4.21 -10.16   1.17
  -3.19 -10.53   0.97
  -2.15 -10.79   0.86
  -1.08 -10.95   0.82
   0.00 -11.00   0.81
   1.08 -10.95   0.82
   2.15 -10.79   0.84
   3.19 -10.53   0.90
   4.21 -10.16   0.98
   5.19  -9.70   1.07
   6.11  -9.15   1.22
   6.98  -8.50   1.46
   7.78  -7.78   1.71
   8.50  -6.98   1.93
   9.15  -6.11   2.13
   9.70  -5.19   2.31
  10.16  -4.21   2.46
  10.53  -3.19   2.60
  10.79  -2.15   2.73
  10.95  -1.08   2.86
  11.00   0.00   3.00
  11.94   1.18   2.75
  11.77   2.34   2.96
  11.48   3.48   3.16
  11.09   4.59   3.30
  10.58   5.66   3.37
   9.98   6.67   3.36
   9.28   7.61   3.28
   8.49   8.49   3.12
   7.61   9.28   2.91
   6.67   9.98   2.65
   5.66  10.58   2.34
   4.59  11.09   2.00
   3.48  11.48   1.70
   2.34  11.77   1.45
   1.18  11.94   1.25
   0.00  12.00   1.09
  -1.18  11.94   0.95
  -2.34  11.77   0.86
  -3.48  11.48   0.81
  -4.59  11.09   0.75
  -5.66  10.58   0.67
  -6.67   9.98   0.53
  -7.61   9.28   0.30
  -8.49   8.49   0.05
  -9.28   7.61  -0.08
  -9.98   6.67  -0.10
 -10.58   5.66  -0.08
 -11.09   4.59  -0.05
 -11.48   3.48   0.04
 -11.77   2.34   0.19
 -11.94   1.18   0.41
 -12.00   0.00   0.65
 -11.94  -1.18   0.86
 -11.77  -2.34   1.07
 -11.48  -3.48   1.32
 -11.09  -4.59   1.52
 -10.58  -5.66   1.59
  -9.98  -6.67   1.49
  -9.28  -7.61   1.24
  -8.49  -8.49   0.92
  -7.61  -9.28   0.57
  -6.67  -9.98   0.33
  -5.66 -10.58   0.16
  -4.59 -11.09   0.03
  -3.48 -11.48  -0.07
  -2.34 -11.77  -0.15
  -1.18 -11.94  -0.17
   0.00 -12.00  -0.16
   1.18 -11.94  -0.10
   2.34 -11.77   0.00
   3.48 -11.48   0.14
   4.59 -11.09   0.25
   5.66 -10.58   0.34
   6.67  -9.98   0.46
   7.61  -9.28   0.66
   8.49  -8.49   0.94
   9.28  -7.61   1.23
   9.98  -6.67   1.49
  10.58  -5.66   1.71
  11.09  -4.59   1.90
  11.48  -3.48   2.06
  11.77  -2.34   2.21
  11.94  -1.18   2.36
  12.00   0.00   2.52
  12.94   1.27   2.33
  12.75   2.54   2.54
  12.44   3.77   2.76
  12.01   4.97   2.95
  11.46   6.13   3.04
  10.81   7.22   3.03
  10.05   8.25   2.93
   9.19   9.19   2.75
   8.25  10.05   2.49
   7.22  10.81   2.17
   6.13  11.46   1.82
   4.97  12.01   1.49
   3.77  12.44   1.21
   2.54  12.75   0.95
   1.27  12.94   0.73
   0.00  13.00   0.55
  -1.27  12.94   0.43
  -2.54  12.75   0.30
  -3.77  12.44   0.22
  -4.97  12.01   0.14
  -6.13  11.46   0.04
  -7.22  10.81  -0.16
  -8.25  10.05  -0.45
  -9.19   9.19  -0.66
 -10.05   8.25  -0.74
 -10.81   7.22  -0.75
 -11.46   6.13  -0.77
 -12.01   4.97  -0.80
 -12.44   3.77  -0.77
 -12.75   2.54  -0.67
 -12.94   1.27  -0.49
 -13.00   0.00  -0.26
 -12.94  -1.27  -0.07
 -12.75  -2.54   0.10
 -12.44  -3.77   0.28
 -12.01  -4.97   0.44
 -11.46  -6.13   0.50
 -10.81  -7.22   0.42
 -10.05  -8.25   0.22
  -9.19  -9.19  -0.02
  -8.25 -10.05  -0.22
  -7.22 -10.81  -0.36
  -6.13 -11.46  -0.47
  -4.97 -12.01  -0.53
  -3.77 -12.44  -0.58
  -2.54 -12.75  -0.60
  -1.27 -12.94  -0.61
   0.00 -13.00  -0.58
   1.27 -12.94  -0.51
   2.54 -12.75  -0.40
   3.77 -12.44  -0.27
   4.97 -12.01  -0.14
   6.13 -11.47  -0.05
   7.22 -10.81   0.05
   8.25 -10.05   0.19
   9.19  -9.19   0.39
  10.05  -8.25   0.66
  10.81  -7.22   0.93
  11.46  -6.13   1.18
  12.01  -4.97   1.40
  12.44  -3.77   1.58
  12.75  -2.54   1.74
  12.94  -1.27   1.91
  13.00   0.00   2.10
  13.93   1.37   1.99
  13.73   2.73   2.16
  13.40   4.06   2.34
  12.93   5.36   2.53
  12.35   6.60   2.63
  11.64   7.78   2.62
  10.82   8.88   2.50
   9.90   9.90   2.28
   8.88  10.82   1.98
   7.78  11.64   1.67
   6.60  12.35   1.38
   5.36  12.93   1.11
   4.06  13.40   0.86
   2.73  13.73   0.62
   1.37  13.93   0.40
   0.00  14.00   0.23
  -1.37  13.93   0.10
  -2.73  13.73  -0.03
  -4.06  13.40  -0.12
  -5.36  12.93  -0.22
  -6.60  12.35  -0.35
  -7.78  11.64  -0.56
  -8.88  10.82  -0.83
  -9.90   9.90  -0.99
 -10.82   8.88  -1.07
 -11.64   7.78  -1.12
 -12.35   6.60  -1.19
 -12.93   5.36  -1.23
 -13.40   4.06  -1.23
 -13.73   2.73  -1.18
 -13.93   1.37  -1.05
 -14.00   0.00  -0.86
 -13.93  -1.37  -0.67
 -13.73  -2.73  -0.52
 -13.40  -4.06  -0.37
 -12.93  -5.36  -0.22
 -12.35  -6.60  -0.16
 -11.64  -7.78  -0.21
 -10.82  -8.88  -0.34
  -9.90  -9.90  -0.51
  -8.88 -10.82  -0.62
  -7.78 -11.64  -0.69
  -6.60 -12.35  -0.74
  -5.36 -12.93  -0.76
  -4.06 -13.40  -0.78
  -2.73 -13.73  -0.78
  -1.37 -13.93  -0.76
   0.00 -14.00  -0.73
   1.37 -13.93  -0.66
   2.73 -13.73  -0.56
   4.06 -13.40  -0.45
   5.36 -12.93  -0.34
   6.60 -12.35  -0.22
   7.78 -11.64  -0.13
   8.88 -10.82  -0.02
   9.90  -9.90   0.12
  10.82  -8.88   0.30
  11.64  -7.78   0.54
  12.35  -6.60   0.78
  12.93  -5.36   0.99
  13.40  -4.06   1.18
  13.73  -2.73   1.36
  13.93  -1.37   1.55
  14.00   0.00   1.78
  14.93   1.47   1.71
  14.71   2.93   1.86
  14.35   4.35   1.98
  13.86   5.74   2.09
  13.23   7.07   2.17
  12.47   8.33   2.13
  11.60   9.52   2.00
  10.61  10.61   1.77
   9.52  11.60   1.53
   8.33  12.47   1.30
   7.07  13.23   1.08
   5.74  13.86   0.86
   4.35  14.35   0.63
   2.93  14.71   0.41
   1.47  14.93   0.22
   0.00  15.00   0.05
  -1.47  14.93  -0.08
  -2.93  14.71  -0.20
  -4.35  14.35  -0.29
  -5.74  13.86  -0.40
  -7.07  13.23  -0.54
  -8.33  12.47  -0.73
  -9.52  11.60  -0.95
 -10.61  10.61  -1.09
 -11.60   9.52  -1.19
 -12.47   8.33  -1.27
 -13.23   7.07  -1.37
 -13.86   5.74  -1.44
 -14.35   4.35  -1.48
 -14.71   2.93  -1.48
 -14.93   1.47  -1.40
 -15.00   0.00  -1.24
 -14.93  -1.47  -1.05
 -14.71  -2.93  -0.88
 -14.35  -4.35  -0.74
 -13.86  -5.74  -0.62
 -13.23  -7.07  -0.56
 -12.47  -8.33  -0.58
 -11.60  -9.52  -0.66
 -10.61 -10.61  -0.75
  -9.52 -11.60  -0.81
  -8.33 -12.47  -0.84
  -7.07 -13.23  -0.85
  -5.74 -13.86  -0.86
  -4.35 -14.35  -0.85
  -2.93 -14.71  -0.83
  -1.47 -14.93  -0.81
   0.00 -15.00  -0.77
   1.47 -14.93  -0.71
   2.93 -14.71  -0.63
   4.35 -14.35  -0.53
   5.74 -13.86  -0.43
   7.07 -13.23  -0.31
   8.33 -12.47  -0.20
   9.52 -11.60  -0.10
  10.61 -10.61   0.02
  11.60  -9.52   0.16
  12.47  -8.33   0.33
  13.23  -7.07   0.54
  13.86  -5.74   0.74
  14.35  -4.35   0.93
  14.71  -2.93   1.11
  14.93  -1.47   1.30
  15.00   0.00   1.51
  15.92   1.57   1.50
  15.69   3.12   1.62
  15.31   4.64   1.70
  14.78   6.12   1.74
  14.11   7.54   1.74
  13.30   8.89   1.68
  12.37  10.15   1.56
  11.31  11.31   1.40
  10.15  12.37   1.23
   8.89  13.30   1.06
   7.54  14.11   0.88
   6.12  14.78   0.68
   4.64  15.31   0.48
   3.12  15.69   0.28
   1.57  15.92   0.11
   0.00  16.00  -0.05
  -1.57  15.92  -0.17
  -3.12  15.69  -0.28
  -4.64  15.31  -0.37
  -6.12  14.78  -0.47
  -7.54  14.11  -0.60
  -8.89  13.30  -0.75
 -10.15  12.37  -0.94
 -11.31  11.31  -1.08
 -12.37  10.15  -1.18
 -13.30   8.89  -1.27
 -14.11   7.54  -1.39
 -14.78   6.12  -1.48
 -15.31   4.64  -1.58
 -15.69   3.12  -1.63
 -15.92   1.57  -1.60
 -16.00   0.00  -1.46
 -15.92  -1.57  -1.27
